  Vessel_5,311980,11, 3, 10, 57, 306.4562500, -70.87012 ,  42.81277,10.0,       0.8,      95.5,    1016.0,  0.40,277.00,  2019,     0
  Vessel_5,311980,11, 3, 11, 56, 306.4972222, -70.87008 ,  42.81292,10.0,       0.8,      94.8,    1016.0,  0.60,276.00,  2019,     0
  Vessel_5,311980,11, 3, 12, 56, 306.5388889, -70.87006 ,  42.81292,10.0,       2.4,      88.0,    1017.0,  1.00,255.00,  2019,     0
  Vessel_5,311980,11, 3, 13, 56, 306.5805556, -70.87008 ,  42.81291,10.0,       5.3,      72.7,    1017.0,  1.60,260.00,  2019,     0
  Vessel_5,311980,11, 3, 14, 56, 306.6222222, -70.87006 ,  42.81295,10.0,       8.1,      57.6,    1017.0,  2.90,263.00,  2019,     0
  Vessel_5,311980,11, 3, 15, 55, 306.6631944, -70.87008 ,  42.81288,10.0,       9.6,      50.2,    1017.0,  3.60,261.00,  2019,     0
  Vessel_5,311980,11, 3, 16, 55, 306.7048611, -70.86997 ,  42.81294,10.0,      10.7,      41.9,    1016.0,  3.90,265.00,  2019,     0
  Vessel_5,311980,11, 3, 17, 57, 306.7479167, -70.87012 ,  42.81292,10.0,      11.4,      37.7,    1016.0,  3.70,273.00,  2019,     0
  Vessel_5,311980,11, 3, 18, 57, 306.7895833, -70.87008 ,  42.81289,10.0,      11.9,      36.1,    1016.0,  3.80,271.00,  2019,     0
  Vessel_5,311980,11, 3, 19, 56, 306.8305556, -70.87008 ,  42.81286,10.0,      11.5,      34.5,    1016.0,  4.00,267.00,  2019,     0
  Vessel_5,311980,11, 3, 20, 56, 306.8722222, -70.87010 ,  42.81292,10.0,      11.2,      33.4,    1017.0,  4.50,273.00,  2019,     0
  Vessel_5,311980,11, 3, 21, 56, 306.9138889, -70.87010 ,  42.81294,10.0,       9.9,      37.4,    1018.0,  2.30,278.00,  2019,     0
  Vessel_5,311980,11, 3, 22, 56, 306.9555556, -70.87010 ,  42.81288,10.0,       8.7,      39.5,    1019.0,  1.50,252.00,  2019,     0
  Vessel_5,311980,11, 3, 23, 55, 306.9965278, -70.87008 ,  42.81292,10.0,       7.7,      41.8,    1020.0,  1.40,247.00,  2019,     0
  Vessel_5,311980,11, 4,  0, 59, 307.0409722, -70.87010 ,  42.81294,10.0,       6.5,      45.4,    1021.0,  0.60,238.00,  2019,     0
  Vessel_5,311980,11, 4,  1, 59, 307.0826389, -70.87010 ,  42.81280,10.0,       7.0,      41.4,    1021.0,  2.30,252.00,  2019,     0
  Vessel_5,311980,11, 4,  3,  1, 307.1256944, -70.87012 ,  42.81295,10.0,       7.3,      41.4,    1022.0,  2.40,266.00,  2019,     0
  Vessel_5,311980,11, 4,  4,  1, 307.1673611, -70.87008 ,  42.81288,10.0,       6.2,      45.9,    1023.0,  0.60,247.00,  2019,     0
  Vessel_5,311980,11, 4,  5,  0, 307.2083333, -70.87006 ,  42.81296,10.0,       5.2,      50.3,    1023.0,  0.50,247.00,  2019,     0
  Vessel_5,311980,11, 4,  6, 24, 307.2666667, -70.68196 ,  42.76780,10.0,       6.2,      54.1,    1024.0,  9.10,299.00,  2019,     0
  Vessel_5,311980,11, 4,  8, 46, 307.3652778, -70.37563 ,  42.66402,10.0,       7.6,      56.8,    1025.0, 12.80,310.00,  2019,     0
  Vessel_5,311980,11, 4, 10,  1, 307.4173611, -70.33494 ,  42.70326,10.0,       7.4,      58.0,    1025.0, 17.90,304.00,  2019,     0
  Vessel_5,311980,11, 4, 12, 30, 307.5208333, -70.33291 ,  42.77823,10.0,       7.1,      59.8,    1026.0, 15.50,311.00,  2019,     0
  Vessel_5,311980,11, 4, 14, 58, 307.6236111, -70.41374 ,  42.85437,10.0,       6.9,      59.6,    1028.0,  9.90,316.00,  2019,     0
  Vessel_5,311980,11, 4, 19, 48, 307.8250000, -70.53118 ,  42.86166,10.0,       9.0,      52.6,    1027.0,  8.80,197.00,  2019,     0
  Vessel_5,311980,11, 4, 21, 41, 307.9034722, -70.81706 ,  42.82009,10.0,       9.9,      51.1,    1027.0, 13.90,190.00,  2019,     0
  Vessel_5,311980,11, 4, 22, 41, 307.9451389, -70.87014 ,  42.81288,10.0,       9.0,      53.6,    1027.0,  4.80,174.00,  2019,     0
